"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"247020","47020","Victoria, TX","2010","Metro","94102.0","84961.0","6211.0","759.0","992.0","66.0","1113.0","53371.0","40731.0"
"247020","47020","Victoria, TX","2011","Metro","94765.0","85505.0","6168.0","780.0","1056.0","67.0","1189.0","53370.0","41395.0"
"247020","47020","Victoria, TX","2012","Metro","96447.0","86880.0","6313.0","821.0","1144.0","77.0","1212.0","54085.0","42362.0"
"247020","47020","Victoria, TX","2013","Metro","97518.0","87709.0","6379.0","825.0","1203.0","83.0","1319.0","54160.0","43358.0"
"247020","47020","Victoria, TX","2014","Metro","98548.0","88545.0","6441.0","848.0","1246.0","76.0","1392.0","54442.0","44106.0"
"247020","47020","Victoria, TX","2015","Metro","99649.0","89570.0","6424.0","895.0","1278.0","76.0","1406.0","54652.0","44997.0"
"247020","47020","Victoria, TX","2016","Metro","99914.0","89730.0","6426.0","885.0","1332.0","75.0","1466.0","54350.0","45564.0"
"247020","47020","Victoria, TX","2017","Metro","99597.0","89254.0","6495.0","894.0","1340.0","78.0","1536.0","53725.0","45872.0"
"247020","47020","Victoria, TX","2018","Metro","99466.0","89196.0","6420.0","919.0","1321.0","77.0","1533.0","53254.0","46212.0"
"247020","47020","Victoria, TX","2019","Metro","99742.0","89418.0","6431.0","909.0","1346.0","85.0","1553.0","52946.0","46796.0"
"247080","47080","Vidalia, GA","1990","Micro","31524.0","23353.0","7974.0","43.0","154.0","","","30656.0","868.0"
"247080","47080","Vidalia, GA","1991","Micro","31677.0","23495.0","8001.0","41.0","140.0","","","30739.0","938.0"
"247080","47080","Vidalia, GA","1992","Micro","32090.0","23827.0","8085.0","40.0","138.0","","","31046.0","1044.0"
"247080","47080","Vidalia, GA","1993","Micro","32435.0","24091.0","8174.0","39.0","131.0","","","31305.0","1130.0"
"247080","47080","Vidalia, GA","1994","Micro","32537.0","24143.0","8227.0","35.0","132.0","","","31305.0","1232.0"
"247080","47080","Vidalia, GA","1995","Micro","32919.0","24417.0","8334.0","38.0","130.0","","","31487.0","1432.0"
"247080","47080","Vidalia, GA","1996","Micro","33450.0","24840.0","8440.0","39.0","131.0","","","31783.0","1667.0"
"247080","47080","Vidalia, GA","1997","Micro","33804.0","25096.0","8540.0","37.0","131.0","","","31919.0","1885.0"
"247080","47080","Vidalia, GA","1998","Micro","33955.0","25207.0","8582.0","38.0","128.0","","","31894.0","2061.0"
"247080","47080","Vidalia, GA","1999","Micro","34231.0","25424.0","8638.0","40.0","129.0","","","31911.0","2320.0"
"247080","47080","Vidalia, GA","2000","Micro","34371.0","25369.0","8615.0","73.0","143.0","4.0","167.0","31786.0","2585.0"
"247080","47080","Vidalia, GA","2001","Micro","34545.0","25355.0","8768.0","80.0","158.0","4.0","180.0","31813.0","2732.0"
"247080","47080","Vidalia, GA","2002","Micro","34563.0","25350.0","8758.0","89.0","165.0","4.0","197.0","31736.0","2827.0"
"247080","47080","Vidalia, GA","2003","Micro","34814.0","25514.0","8795.0","101.0","180.0","6.0","218.0","31814.0","3000.0"
"247080","47080","Vidalia, GA","2004","Micro","35206.0","25698.0","8961.0","112.0","186.0","7.0","242.0","32054.0","3152.0"
"247080","47080","Vidalia, GA","2005","Micro","35536.0","25835.0","9094.0","126.0","188.0","12.0","281.0","32182.0","3354.0"
"247080","47080","Vidalia, GA","2006","Micro","36016.0","26146.0","9194.0","148.0","196.0","19.0","313.0","32551.0","3465.0"
"247080","47080","Vidalia, GA","2007","Micro","36360.0","26250.0","9401.0","155.0","203.0","23.0","328.0","32850.0","3510.0"
"247080","47080","Vidalia, GA","2008","Micro","36445.0","26279.0","9379.0","173.0","223.0","23.0","368.0","32877.0","3568.0"
"247080","47080","Vidalia, GA","2009","Micro","36215.0","26154.0","9236.0","190.0","233.0","22.0","380.0","32710.0","3505.0"
"247080","47080","Vidalia, GA","2010","Micro","36388.0","26216.0","9319.0","204.0","238.0","24.0","387.0","32800.0","3588.0"
"247080","47080","Vidalia, GA","2011","Micro","36225.0","26060.0","9302.0","200.0","232.0","27.0","404.0","32617.0","3608.0"
"247080","47080","Vidalia, GA","2012","Micro","36055.0","25892.0","9246.0","198.0","246.0","33.0","440.0","32404.0","3651.0"
"247080","47080","Vidalia, GA","2013","Micro","36146.0","25756.0","9432.0","201.0","274.0","33.0","450.0","32567.0","3579.0"
"247080","47080","Vidalia, GA","2014","Micro","36117.0","25661.0","9452.0","208.0","268.0","36.0","492.0","32514.0","3603.0"
"247080","47080","Vidalia, GA","2015","Micro","36092.0","25634.0","9457.0","212.0","264.0","37.0","488.0","32387.0","3705.0"
"247080","47080","Vidalia, GA","2016","Micro","36106.0","25647.0","9403.0","224.0","295.0","40.0","497.0","32405.0","3701.0"
"247080","47080","Vidalia, GA","2017","Micro","35883.0","25460.0","9352.0","230.0","284.0","40.0","517.0","32149.0","3734.0"
"247080","47080","Vidalia, GA","2018","Micro","36070.0","25500.0","9475.0","234.0","281.0","39.0","541.0","32269.0","3801.0"
"247080","47080","Vidalia, GA","2019","Micro","36002.0","25479.0","9433.0","238.0","278.0","37.0","537.0","32186.0","3816.0"
"247180","47180","Vincennes, IN","1990","Micro","39782.0","39042.0","508.0","58.0","174.0","","","39586.0","196.0"
"247180","47180","Vincennes, IN","1991","Micro","39821.0","39051.0","537.0","60.0","173.0","","","39629.0","192.0"
"247180","47180","Vincennes, IN","1992","Micro","40109.0","39286.0","581.0","59.0","183.0","","","39908.0","201.0"
"247180","47180","Vincennes, IN","1993","Micro","40155.0","39298.0","611.0","64.0","182.0","","","39953.0","202.0"
"247180","47180","Vincennes, IN","1994","Micro","40158.0","39279.0","631.0","61.0","187.0","","","39952.0","206.0"
"247180","47180","Vincennes, IN","1995","Micro","40050.0","39158.0","655.0","56.0","181.0","","","39836.0","214.0"
"247180","47180","Vincennes, IN","1996","Micro","39909.0","38971.0","685.0","64.0","189.0","","","39685.0","224.0"
"247180","47180","Vincennes, IN","1997","Micro","40003.0","39041.0","701.0","65.0","196.0","","","39772.0","231.0"
"247180","47180","Vincennes, IN","1998","Micro","39715.0","38727.0","724.0","67.0","197.0","","","39470.0","245.0"
"247180","47180","Vincennes, IN","1999","Micro","39438.0","38396.0","764.0","72.0","206.0","","","39181.0","257.0"
"247180","47180","Vincennes, IN","2000","Micro","39195.0","37914.0","753.0","86.0","203.0","19.0","220.0","38873.0","322.0"
"247180","47180","Vincennes, IN","2001","Micro","38840.0","37482.0","810.0","80.0","212.0","18.0","238.0","38474.0","366.0"
"247180","47180","Vincennes, IN","2002","Micro","38832.0","37417.0","857.0","82.0","217.0","18.0","241.0","38459.0","373.0"
"247180","47180","Vincennes, IN","2003","Micro","38580.0","37165.0","823.0","86.0","218.0","18.0","270.0","38143.0","437.0"
"247180","47180","Vincennes, IN","2004","Micro","38712.0","37263.0","845.0","87.0","219.0","17.0","281.0","38236.0","476.0"
"247180","47180","Vincennes, IN","2005","Micro","38543.0","37043.0","865.0","82.0","210.0","14.0","329.0","38063.0","480.0"
"247180","47180","Vincennes, IN","2006","Micro","38399.0","36872.0","881.0","81.0","210.0","13.0","342.0","37889.0","510.0"
"247180","47180","Vincennes, IN","2007","Micro","38325.0","36736.0","922.0","81.0","216.0","13.0","357.0","37801.0","524.0"
"247180","47180","Vincennes, IN","2008","Micro","38497.0","36815.0","987.0","81.0","213.0","14.0","387.0","37950.0","547.0"
"247180","47180","Vincennes, IN","2009","Micro","38499.0","36785.0","995.0","84.0","223.0","13.0","399.0","37922.0","577.0"
"247180","47180","Vincennes, IN","2010","Micro","38391.0","36593.0","1037.0","82.0","262.0","12.0","405.0","37785.0","606.0"
"247180","47180","Vincennes, IN","2011","Micro","38473.0","36595.0","1063.0","86.0","290.0","13.0","426.0","37845.0","628.0"
"247180","47180","Vincennes, IN","2012","Micro","37974.0","36104.0","1025.0","93.0","297.0","13.0","442.0","37350.0","624.0"
"247180","47180","Vincennes, IN","2013","Micro","38055.0","36106.0","1047.0","103.0","312.0","14.0","473.0","37408.0","647.0"
"247180","47180","Vincennes, IN","2014","Micro","37961.0","35864.0","1150.0","117.0","315.0","14.0","501.0","37328.0","633.0"
"247180","47180","Vincennes, IN","2015","Micro","37760.0","35674.0","1144.0","114.0","303.0","15.0","510.0","37094.0","666.0"
"247180","47180","Vincennes, IN","2016","Micro","37333.0","35267.0","1108.0","122.0","305.0","16.0","515.0","36633.0","700.0"
"247180","47180","Vincennes, IN","2017","Micro","37044.0","35036.0","1046.0","118.0","306.0","18.0","520.0","36288.0","756.0"
"247180","47180","Vincennes, IN","2018","Micro","36596.0","34609.0","1011.0","126.0","326.0","20.0","504.0","35781.0","815.0"
"247180","47180","Vincennes, IN","2019","Micro","36594.0","34496.0","1093.0","128.0","353.0","21.0","503.0","35769.0","825.0"
"247220","47220","Vineland-Bridgeton, NJ","1990","Metro","138366.0","111164.0","24629.0","1371.0","1202.0","","","119887.0","18479.0"
"247220","47220","Vineland-Bridgeton, NJ","1991","Metro","140503.0","111946.0","25882.0","1410.0","1265.0","","","120899.0","19604.0"
"247220","47220","Vineland-Bridgeton, NJ","1992","Metro","141921.0","112335.0","26833.0","1439.0","1314.0","","","121336.0","20585.0"
"247220","47220","Vineland-Bridgeton, NJ","1993","Metro","143334.0","112726.0","27749.0","1482.0","1377.0","","","121665.0","21669.0"
"247220","47220","Vineland-Bridgeton, NJ","1994","Metro","144544.0","112994.0","28580.0","1537.0","1433.0","","","121890.0","22654.0"
"247220","47220","Vineland-Bridgeton, NJ","1995","Metro","144829.0","112543.0","29238.0","1580.0","1468.0","","","121295.0","23534.0"
"247220","47220","Vineland-Bridgeton, NJ","1996","Metro","145430.0","112386.0","29933.0","1582.0","1529.0","","","120936.0","24494.0"
"247220","47220","Vineland-Bridgeton, NJ","1997","Metro","145811.0","111988.0","30628.0","1619.0","1576.0","","","120347.0","25464.0"
"247220","47220","Vineland-Bridgeton, NJ","1998","Metro","145924.0","111382.0","31255.0","1671.0","1616.0","","","119601.0","26323.0"
"247220","47220","Vineland-Bridgeton, NJ","1999","Metro","146293.0","111032.0","31876.0","1719.0","1666.0","","","119123.0","27170.0"
"247220","47220","Vineland-Bridgeton, NJ","2000","Metro","146263.0","109633.0","31253.0","1570.0","1502.0","138.0","2167.0","118226.0","28037.0"
"247220","47220","Vineland-Bridgeton, NJ","2001","Metro","146451.0","109267.0","31552.0","1645.0","1568.0","134.0","2285.0","117380.0","29071.0"
"247220","47220","Vineland-Bridgeton, NJ","2002","Metro","147294.0","109683.0","31704.0","1721.0","1601.0","142.0","2443.0","116915.0","30379.0"
"247220","47220","Vineland-Bridgeton, NJ","2003","Metro","148437.0","110162.0","32016.0","1817.0","1684.0","141.0","2617.0","116787.0","31650.0"
"247220","47220","Vineland-Bridgeton, NJ","2004","Metro","149837.0","110940.0","32351.0","1877.0","1721.0","149.0","2799.0","116614.0","33223.0"
"247220","47220","Vineland-Bridgeton, NJ","2005","Metro","152022.0","112200.0","32951.0","1978.0","1781.0","145.0","2967.0","117189.0","34833.0"
"247220","47220","Vineland-Bridgeton, NJ","2006","Metro","153371.0","112924.0","33252.0","2010.0","1867.0","143.0","3175.0","116881.0","36490.0"
"247220","47220","Vineland-Bridgeton, NJ","2007","Metro","154489.0","113415.0","33454.0","2148.0","1972.0","146.0","3354.0","116486.0","38003.0"
"247220","47220","Vineland-Bridgeton, NJ","2008","Metro","155738.0","114074.0","33739.0","2228.0","2021.0","141.0","3535.0","116083.0","39655.0"
"247220","47220","Vineland-Bridgeton, NJ","2009","Metro","156531.0","114443.0","33813.0","2312.0","2080.0","145.0","3738.0","115285.0","41246.0"
"247220","47220","Vineland-Bridgeton, NJ","2010","Metro","156699.0","114484.0","33589.0","2470.0","2096.0","163.0","3897.0","114069.0","42630.0"
"247220","47220","Vineland-Bridgeton, NJ","2011","Metro","157043.0","114290.0","33934.0","2463.0","2144.0","171.0","4041.0","113770.0","43273.0"
"247220","47220","Vineland-Bridgeton, NJ","2012","Metro","156934.0","113885.0","34196.0","2456.0","2098.0","178.0","4121.0","113080.0","43854.0"
"247220","47220","Vineland-Bridgeton, NJ","2013","Metro","156098.0","113356.0","33826.0","2428.0","2132.0","184.0","4172.0","111573.0","44525.0"
"247220","47220","Vineland-Bridgeton, NJ","2014","Metro","156009.0","112846.0","34073.0","2451.0","2163.0","190.0","4286.0","110745.0","45264.0"
"247220","47220","Vineland-Bridgeton, NJ","2015","Metro","154712.0","111548.0","33994.0","2462.0","2173.0","186.0","4349.0","109029.0","45683.0"
"247220","47220","Vineland-Bridgeton, NJ","2016","Metro","153233.0","110308.0","33625.0","2461.0","2153.0","209.0","4477.0","107060.0","46173.0"
"247220","47220","Vineland-Bridgeton, NJ","2017","Metro","151423.0","108771.0","33241.0","2434.0","2198.0","227.0","4552.0","104988.0","46435.0"
"247220","47220","Vineland-Bridgeton, NJ","2018","Metro","150635.0","108227.0","32990.0","2425.0","2190.0","248.0","4555.0","103287.0","47348.0"
"247220","47220","Vineland-Bridgeton, NJ","2019","Metro","149527.0","107270.0","32814.0","2414.0","2158.0","253.0","4618.0","101958.0","47569.0"
"247240","47240","Vineyard Haven, MA","1990","Micro","11687.0","11080.0","323.0","246.0","38.0","","","11592.0","95.0"
"247240","47240","Vineyard Haven, MA","1991","Micro","11835.0","11240.0","320.0","237.0","38.0","","","11743.0","92.0"
"247240","47240","Vineyard Haven, MA","1992","Micro","12022.0","11407.0","328.0","248.0","39.0","","","11936.0","86.0"
"247240","47240","Vineyard Haven, MA","1993","Micro","12267.0","11642.0","334.0","250.0","41.0","","","12176.0","91.0"
"247240","47240","Vineyard Haven, MA","1994","Micro","12713.0","12064.0","350.0","257.0","42.0","","","12619.0","94.0"
"247240","47240","Vineyard Haven, MA","1995","Micro","13139.0","12480.0","361.0","249.0","49.0","","","13042.0","97.0"
"247240","47240","Vineyard Haven, MA","1996","Micro","13671.0","12963.0","385.0","265.0","58.0","","","13565.0","106.0"
"247240","47240","Vineyard Haven, MA","1997","Micro","14089.0","13343.0","399.0","283.0","64.0","","","13983.0","106.0"
"247240","47240","Vineyard Haven, MA","1998","Micro","14423.0","13650.0","409.0","298.0","66.0","","","14312.0","111.0"
"247240","47240","Vineyard Haven, MA","1999","Micro","14707.0","13898.0","432.0","305.0","72.0","","","14587.0","120.0"
"247240","47240","Vineyard Haven, MA","2000","Micro","15090.0","14079.0","387.0","275.0","79.0","17.0","253.0","14932.0","158.0"
"247240","47240","Vineyard Haven, MA","2001","Micro","15261.0","14187.0","421.0","284.0","85.0","17.0","267.0","15073.0","188.0"
"247240","47240","Vineyard Haven, MA","2002","Micro","15482.0","14369.0","451.0","263.0","93.0","15.0","291.0","15267.0","215.0"
"247240","47240","Vineyard Haven, MA","2003","Micro","15630.0","14485.0","482.0","254.0","90.0","17.0","302.0","15411.0","219.0"
"247240","47240","Vineyard Haven, MA","2004","Micro","15704.0","14497.0","488.0","268.0","90.0","20.0","341.0","15458.0","246.0"
"247240","47240","Vineyard Haven, MA","2005","Micro","15743.0","14506.0","513.0","232.0","118.0","10.0","364.0","15450.0","293.0"
"247240","47240","Vineyard Haven, MA","2006","Micro","15768.0","14472.0","524.0","230.0","120.0","11.0","411.0","15456.0","312.0"
"247240","47240","Vineyard Haven, MA","2007","Micro","15919.0","14631.0","506.0","216.0","116.0","11.0","439.0","15596.0","323.0"
"247240","47240","Vineyard Haven, MA","2008","Micro","16132.0","14789.0","537.0","204.0","119.0","10.0","473.0","15783.0","349.0"
"247240","47240","Vineyard Haven, MA","2009","Micro","16373.0","15007.0","544.0","197.0","126.0","10.0","489.0","16004.0","369.0"
"247240","47240","Vineyard Haven, MA","2010","Micro","16572.0","15185.0","542.0","198.0","135.0","10.0","502.0","16179.0","393.0"
"247240","47240","Vineyard Haven, MA","2011","Micro","16697.0","15268.0","568.0","204.0","135.0","10.0","512.0","16286.0","411.0"
"247240","47240","Vineyard Haven, MA","2012","Micro","16829.0","15370.0","596.0","203.0","135.0","11.0","514.0","16378.0","451.0"
"247240","47240","Vineyard Haven, MA","2013","Micro","17159.0","15631.0","629.0","211.0","141.0","11.0","536.0","16670.0","489.0"
"247240","47240","Vineyard Haven, MA","2014","Micro","17297.0","15719.0","658.0","218.0","139.0","11.0","552.0","16755.0","542.0"
"247240","47240","Vineyard Haven, MA","2015","Micro","17274.0","15691.0","671.0","220.0","147.0","11.0","534.0","16690.0","584.0"
"247240","47240","Vineyard Haven, MA","2016","Micro","17315.0","15664.0","738.0","225.0","146.0","11.0","531.0","16694.0","621.0"
"247240","47240","Vineyard Haven, MA","2017","Micro","17311.0","15620.0","758.0","212.0","181.0","10.0","530.0","16690.0","621.0"
"247240","47240","Vineyard Haven, MA","2018","Micro","17329.0","15622.0","768.0","217.0","189.0","11.0","522.0","16676.0","653.0"
"247240","47240","Vineyard Haven, MA","2019","Micro","17332.0","15567.0","817.0","222.0","189.0","11.0","526.0","16661.0","671.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1990","Metro","1460246.0","1001186.0","417882.0","4881.0","36297.0","","","1427467.0","32779.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1991","Metro","1472822.0","1003703.0","426660.0","5038.0","37421.0","","","1439156.0","33666.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1992","Metro","1505656.0","1018589.0","442340.0","5346.0","39381.0","","","1470587.0","35069.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1993","Metro","1526948.0","1026911.0","453625.0","5567.0","40845.0","","","1490438.0","36510.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1994","Metro","1536793.0","1027598.0","461765.0","5744.0","41686.0","","","1499242.0","37551.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1995","Metro","1544194.0","1025521.0","469759.0","5874.0","43040.0","","","1505030.0","39164.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1996","Metro","1551433.0","1023648.0","477339.0","6093.0","44353.0","","","1510374.0","41059.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1997","Metro","1556639.0","1020204.0","484372.0","6383.0","45680.0","","","1513681.0","42958.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1998","Metro","1557273.0","1013095.0","490809.0","6685.0","46684.0","","","1512725.0","44548.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","1999","Metro","1568344.0","1013482.0","499435.0","7035.0","48392.0","","","1521736.0","46608.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2000","Metro","1584803.0","1006167.0","497794.0","6520.0","44551.0","1499.0","28272.0","1535059.0","49744.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2001","Metro","1593489.0","1008788.0","500387.0","6688.0","45636.0","1654.0","30336.0","1539342.0","54147.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2002","Metro","1608368.0","1014158.0","505878.0","6794.0","47287.0","1739.0","32512.0","1549704.0","58664.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2003","Metro","1616332.0","1015986.0","508341.0","6818.0","48886.0","1780.0","34521.0","1554420.0","61912.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2004","Metro","1642657.0","1030019.0","516069.0","7059.0","50894.0","1894.0","36722.0","1575514.0","67143.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2005","Metro","1649013.0","1029720.0","518946.0","7199.0","52292.0","1971.0","38885.0","1578061.0","70952.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2006","Metro","1665757.0","1035622.0","524934.0","7375.0","54255.0","2097.0","41474.0","1590209.0","75548.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2007","Metro","1663563.0","1029786.0","524344.0","7448.0","55940.0","2146.0","43899.0","1584618.0","78945.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2008","Metro","1662528.0","1024467.0","524645.0","7596.0","57125.0","2260.0","46435.0","1580406.0","82122.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2009","Metro","1668443.0","1022879.0","527701.0","7768.0","58531.0","2367.0","49197.0","1581862.0","86581.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2010","Metro","1679808.0","1025639.0","532100.0","7953.0","59851.0","2452.0","51813.0","1589076.0","90732.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2011","Metro","1686101.0","1029518.0","532023.0","7963.0","61116.0","2508.0","52973.0","1591533.0","94568.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2012","Metro","1697129.0","1035151.0","534063.0","8180.0","62770.0","2545.0","54420.0","1598339.0","98790.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2013","Metro","1704385.0","1038088.0","535301.0","8271.0","64019.0","2650.0","56056.0","1601503.0","102882.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2014","Metro","1714044.0","1041657.0","537713.0","8376.0","65716.0","2696.0","57886.0","1607013.0","107031.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2015","Metro","1719591.0","1042598.0","538869.0","8502.0","67258.0","2764.0","59600.0","1609088.0","110503.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2016","Metro","1722085.0","1040644.0","540255.0","8740.0","68646.0","2782.0","61018.0","1608120.0","113965.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2017","Metro","1724408.0","1038714.0","541507.0","8883.0","69782.0","2856.0","62666.0","1606972.0","117436.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2018","Metro","1727235.0","1037192.0","543091.0","8943.0","70759.0","2964.0","64286.0","1606229.0","121006.0"
"247260","47260","Virginia Beach-Norfolk-Newport News, NC","2019","Metro","1732436.0","1037986.0","544659.0","9073.0","71912.0","3044.0","65762.0","1608175.0","124261.0"
"247300","47300","Visalia, CA","1990","Metro","314062.0","287433.0","5312.0","5709.0","15608.0","","","191527.0","122535.0"
"247300","47300","Visalia, CA","1991","Metro","323705.0","296251.0","5623.0","5976.0","15855.0","","","193440.0","130265.0"
"247300","47300","Visalia, CA","1992","Metro","331956.0","303783.0","5916.0","6253.0","16004.0","","","194344.0","137612.0"
"247300","47300","Visalia, CA","1993","Metro","339253.0","310455.0","6147.0","6523.0","16128.0","","","193794.0","145459.0"
"247300","47300","Visalia, CA","1994","Metro","345668.0","316365.0","6389.0","6799.0","16115.0","","","192522.0","153146.0"
"247300","47300","Visalia, CA","1995","Metro","348127.0","318655.0","6594.0","6976.0","15902.0","","","189656.0","158471.0"
"247300","47300","Visalia, CA","1996","Metro","350732.0","321148.0","6792.0","7186.0","15606.0","","","186959.0","163773.0"
"247300","47300","Visalia, CA","1997","Metro","354946.0","325218.0","6984.0","7397.0","15347.0","","","185190.0","169756.0"
"247300","47300","Visalia, CA","1998","Metro","359854.0","329956.0","7159.0","7635.0","15104.0","","","183786.0","176068.0"
"247300","47300","Visalia, CA","1999","Metro","364708.0","334642.0","7346.0","7865.0","14855.0","","","182487.0","182221.0"
"247300","47300","Visalia, CA","2000","Metro","368627.0","335035.0","6770.0","7220.0","13256.0","702.0","5644.0","180452.0","188175.0"
"247300","47300","Visalia, CA","2001","Metro","373171.0","338784.0","6907.0","7491.0","13266.0","772.0","5951.0","179270.0","193901.0"
"247300","47300","Visalia, CA","2002","Metro","379568.0","343824.0","7206.0","7842.0","13611.0","788.0","6297.0","178596.0","200972.0"
"247300","47300","Visalia, CA","2003","Metro","388743.0","351272.0","7507.0","8295.0","14022.0","812.0","6835.0","179058.0","209685.0"
"247300","47300","Visalia, CA","2004","Metro","398226.0","359043.0","7743.0","8732.0","14606.0","829.0","7273.0","179745.0","218481.0"
"247300","47300","Visalia, CA","2005","Metro","407970.0","366772.0","8070.0","9241.0","15254.0","877.0","7756.0","180043.0","227927.0"
"247300","47300","Visalia, CA","2006","Metro","414921.0","372141.0","8326.0","9693.0","15643.0","877.0","8241.0","178352.0","236569.0"
"247300","47300","Visalia, CA","2007","Metro","422140.0","377649.0","8550.0","10222.0","16125.0","904.0","8690.0","177305.0","244835.0"
"247300","47300","Visalia, CA","2008","Metro","429283.0","382952.0","8823.0","10780.0","16559.0","912.0","9257.0","175944.0","253339.0"
"247300","47300","Visalia, CA","2009","Metro","436987.0","388512.0","9172.0","11585.0","17033.0","973.0","9712.0","175031.0","261956.0"
"247300","47300","Visalia, CA","2010","Metro","442969.0","392784.0","9517.0","12224.0","17307.0","972.0","10165.0","173830.0","269139.0"
"247300","47300","Visalia, CA","2011","Metro","446784.0","395862.0","9711.0","12368.0","17333.0","996.0","10514.0","172889.0","273895.0"
"247300","47300","Visalia, CA","2012","Metro","449779.0","398430.0","9725.0","12391.0","17579.0","988.0","10666.0","171515.0","278264.0"
"247300","47300","Visalia, CA","2013","Metro","452460.0","400571.0","9746.0","12482.0","17732.0","1021.0","10908.0","170249.0","282211.0"
"247300","47300","Visalia, CA","2014","Metro","455138.0","402713.0","9811.0","12559.0","17853.0","1033.0","11169.0","168768.0","286370.0"
"247300","47300","Visalia, CA","2015","Metro","457161.0","404271.0","9918.0","12654.0","17899.0","1032.0","11387.0","166845.0","290316.0"
"247300","47300","Visalia, CA","2016","Metro","459235.0","405928.0","9888.0","12671.0","18075.0","1061.0","11612.0","165060.0","294175.0"
"247300","47300","Visalia, CA","2017","Metro","462308.0","408359.0","10011.0","12824.0","18234.0","1032.0","11848.0","163852.0","298456.0"
"247300","47300","Visalia, CA","2018","Metro","464589.0","410002.0","10132.0","12847.0","18443.0","1062.0","12103.0","162135.0","302454.0"
"247300","47300","Visalia, CA","2019","Metro","466195.0","411030.0","10176.0","12934.0","18543.0","1069.0","12443.0","160371.0","305824.0"
"247340","47340","Wabash, IN","1990","Micro","35117.0","34639.0","127.0","245.0","106.0","","","34843.0","274.0"
"247340","47340","Wabash, IN","1991","Micro","35020.0","34549.0","127.0","235.0","109.0","","","34750.0","270.0"
"247340","47340","Wabash, IN","1992","Micro","34875.0","34415.0","127.0","229.0","104.0","","","34609.0","266.0"
"247340","47340","Wabash, IN","1993","Micro","34829.0","34376.0","129.0","219.0","105.0","","","34553.0","276.0"
"247340","47340","Wabash, IN","1994","Micro","34970.0","34510.0","128.0","228.0","104.0","","","34689.0","281.0"
"247340","47340","Wabash, IN","1995","Micro","35132.0","34658.0","130.0","230.0","114.0","","","34837.0","295.0"
"247340","47340","Wabash, IN","1996","Micro","35106.0","34620.0","135.0","228.0","123.0","","","34786.0","320.0"
"247340","47340","Wabash, IN","1997","Micro","35088.0","34603.0","138.0","224.0","123.0","","","34750.0","338.0"
"247340","47340","Wabash, IN","1998","Micro","34918.0","34416.0","143.0","235.0","124.0","","","34565.0","353.0"
"247340","47340","Wabash, IN","1999","Micro","34947.0","34414.0","151.0","242.0","140.0","","","34563.0","384.0"
"247340","47340","Wabash, IN","2000","Micro","34993.0","34251.0","148.0","229.0","144.0","12.0","209.0","34579.0","414.0"
"247340","47340","Wabash, IN","2001","Micro","34700.0","33942.0","158.0","229.0","152.0","12.0","207.0","34261.0","439.0"
"247340","47340","Wabash, IN","2002","Micro","34488.0","33708.0","168.0","240.0","150.0","10.0","212.0","34004.0","484.0"
"247340","47340","Wabash, IN","2003","Micro","34325.0","33535.0","161.0","250.0","142.0","10.0","227.0","33842.0","483.0"
"247340","47340","Wabash, IN","2004","Micro","34131.0","33325.0","164.0","243.0","144.0","10.0","245.0","33624.0","507.0"
"247340","47340","Wabash, IN","2005","Micro","33806.0","32986.0","168.0","238.0","138.0","9.0","267.0","33269.0","537.0"
